release_id,track_number,performance_id,track_title,duration_seconds,spotify_track_url,notes
release-dicks-picks-volume-10-1977-12-29,23,,Eyes of the World >,925,,"disc 3 track 4; MusicBrainz recording 9db58a8c-89d2-4187-ab83-3e6930835bc8; no canonical performance mapped: title is not in the show's canonical setlist (intro, tuning, banter, or source-only segment)."
release-dicks-picks-volume-10-1977-12-29,24,,St. Stephen >,558,,"disc 3 track 5; MusicBrainz recording 0fd713a4-19e0-4cac-bde0-5b1eeb1be4b3; no canonical performance mapped: title is not in the show's canonical setlist (intro, tuning, banter, or source-only segment)."
release-dicks-picks-volume-10-1977-12-29,25,,Sugar Magnolia,593,,"disc 3 track 6; MusicBrainz recording 7a7ec032-2f74-4997-b874-0e8b3889e200; no canonical performance mapped: title is not in the show's canonical setlist (intro, tuning, banter, or source-only segment)."
release-dicks-picks-volume-11-1972-09-27,1,gd-1972-09-27-morning-dew-1-1,Morning Dew,758,,disc 1 track 1; MusicBrainz recording 35e9d761-db32-414f-aadd-949c3c76770c; title aligned uniquely and monotonically with the gd-1972-09-27 setlist.
release-dicks-picks-volume-11-1972-09-27,2,gd-1972-09-27-beat-it-on-down-the-line-1-2,Beat It On Down the Line,215,,disc 1 track 2; MusicBrainz recording 9fa90a19-0d50-422f-a364-13fb7e6971a3; title aligned uniquely and monotonically with the gd-1972-09-27 setlist.
release-dicks-picks-volume-11-1972-09-27,3,gd-1972-09-27-friend-of-the-devil-1-3,Friend of the Devil,246,,disc 1 track 3; MusicBrainz recording 4c1f5715-8131-46f7-8c28-8d38bbaf46d7; title aligned uniquely and monotonically with the gd-1972-09-27 setlist.
release-dicks-picks-volume-11-1972-09-27,4,gd-1972-09-27-black-throated-wind-1-4,Black‐Throated Wind,413,,disc 1 track 4; MusicBrainz recording 95ca4fd0-a842-4a23-8f04-5869ce92a703; title aligned uniquely and monotonically with the gd-1972-09-27 setlist.
release-dicks-picks-volume-11-1972-09-27,5,gd-1972-09-27-tennessee-jed-1-5,Tennessee Jed,489,,disc 1 track 5; MusicBrainz recording dfff58d5-763e-4592-8eba-ebb2bf566ec7; title aligned uniquely and monotonically with the gd-1972-09-27 setlist.
release-dicks-picks-volume-11-1972-09-27,6,gd-1972-09-27-mexicali-blues-1-6,Mexicali Blues,219,,disc 1 track 6; MusicBrainz recording 6c647750-aef0-4fa7-bd15-efebc0d37ab6; title aligned uniquely and monotonically with the gd-1972-09-27 setlist.
release-dicks-picks-volume-11-1972-09-27,7,gd-1972-09-27-bird-song-1-7,Bird Song,707,,disc 1 track 7; MusicBrainz recording b8cdbb3c-5c16-41b3-9471-88ee9c76b9a4; title aligned uniquely and monotonically with the gd-1972-09-27 setlist.
release-dicks-picks-volume-11-1972-09-27,8,gd-1972-09-27-big-river-1-8,Big River,292,,disc 1 track 8; MusicBrainz recording b079b4d1-32f2-4514-ab8d-171081b2d26b; title aligned uniquely and monotonically with the gd-1972-09-27 setlist.
release-dicks-picks-volume-11-1972-09-27,9,gd-1972-09-27-brokedown-palace-1-9,Brokedown Palace,359,,disc 1 track 9; MusicBrainz recording 62cfdc88-9977-4d09-bed6-418ece2bf3e2; title aligned uniquely and monotonically with the gd-1972-09-27 setlist.
release-dicks-picks-volume-11-1972-09-27,10,gd-1972-09-27-el-paso-1-10,El Paso,283,,disc 1 track 10; MusicBrainz recording 47d2826f-b789-4bb7-aa75-b9fe171ef65a; title aligned uniquely and monotonically with the gd-1972-09-27 setlist.
release-dicks-picks-volume-11-1972-09-27,11,gd-1972-09-27-china-cat-sunflower-1-11,China Cat Sunflower >,445,,disc 2 track 1; MusicBrainz recording b47bc66f-86bb-4124-8178-d4a63bc4c7f6; title aligned uniquely and monotonically with the gd-1972-09-27 setlist.
release-dicks-picks-volume-11-1972-09-27,12,gd-1972-09-27-i-know-you-rider-1-12,I Know You Rider,326,,disc 2 track 2; MusicBrainz recording 0a82bae7-b6c4-4fb7-95b3-7cc97e216d01; title aligned uniquely and monotonically with the gd-1972-09-27 setlist.
release-dicks-picks-volume-11-1972-09-27,13,gd-1972-09-27-playing-in-the-band-1-13,Playing in the Band,974,,disc 2 track 3; MusicBrainz recording c8682e31-12ec-4f96-9461-c650ab5ee9af; title aligned uniquely and monotonically with the gd-1972-09-27 setlist.
release-dicks-picks-volume-11-1972-09-27,14,gd-1972-09-27-hes-gone-2-1,He’s Gone,811,,disc 2 track 4; MusicBrainz recording ede8fb61-f5f8-463f-972c-34bf4ec4732f; title aligned uniquely and monotonically with the gd-1972-09-27 setlist.
release-dicks-picks-volume-11-1972-09-27,15,gd-1972-09-27-me-and-my-uncle-2-2,Me and My Uncle,219,,disc 2 track 5; MusicBrainz recording 494de022-1319-4b1c-be57-c881e21ea3cc; title aligned uniquely and monotonically with the gd-1972-09-27 setlist.
release-dicks-picks-volume-11-1972-09-27,16,gd-1972-09-27-deal-2-3,Deal,292,,disc 2 track 6; MusicBrainz recording 6aebf449-7d83-4a36-a6da-1faf2b196cf6; title aligned uniquely and monotonically with the gd-1972-09-27 setlist.
release-dicks-picks-volume-11-1972-09-27,17,gd-1972-09-27-greatest-story-ever-told-2-4,Greatest Story Ever Told,329,,disc 2 track 7; MusicBrainz recording 5bfcc699-5d93-438f-bdc2-8bc4f360bb65; title aligned uniquely and monotonically with the gd-1972-09-27 setlist.
release-dicks-picks-volume-11-1972-09-27,18,gd-1972-09-27-ramble-on-rose-2-5,Ramble On Rose,388,,disc 2 track 8; MusicBrainz recording 48bc6b7c-b5d7-4ae8-a610-151fdcc064bb; title aligned uniquely and monotonically with the gd-1972-09-27 setlist.
release-dicks-picks-volume-11-1972-09-27,19,gd-1972-09-27-dark-star-2-6,Dark Star >,1850,,disc 3 track 1; MusicBrainz recording d0e2e7d3-378c-4483-a97e-911c0d4aa3ed; title aligned uniquely and monotonically with the gd-1972-09-27 setlist.
release-dicks-picks-volume-11-1972-09-27,20,gd-1972-09-27-cumberland-blues-2-7,Cumberland Blues,416,,disc 3 track 2; MusicBrainz recording c3aa3a9a-a52c-4195-8828-ed7c1c074b65; title aligned uniquely and monotonically with the gd-1972-09-27 setlist.
release-dicks-picks-volume-11-1972-09-27,21,gd-1972-09-27-attics-of-my-life-2-8,Attics of My Life,311,,disc 3 track 3; MusicBrainz recording 8e056f5d-e5f1-4ace-8e28-ad8886212f73; title aligned uniquely and monotonically with the gd-1972-09-27 setlist.
release-dicks-picks-volume-11-1972-09-27,22,gd-1972-09-27-promised-land-2-9,Promised Land,185,,disc 3 track 4; MusicBrainz recording f97ee35a-01c4-430f-a8f7-5f385850ee1d; title aligned uniquely and monotonically with the gd-1972-09-27 setlist.
release-dicks-picks-volume-11-1972-09-27,23,gd-1972-09-27-uncle-john-s-band-2-10,Uncle John’s Band,524,,disc 3 track 5; MusicBrainz recording 009ec7b5-11b4-43b4-acf4-fc30f9471e71; title aligned uniquely and monotonically with the gd-1972-09-27 setlist.
release-dicks-picks-volume-11-1972-09-27,24,gd-1972-09-27-casey-jones-2-11,Casey Jones,449,,disc 3 track 6; MusicBrainz recording d637936b-126e-4a1f-b9f3-429100382432; title aligned uniquely and monotonically with the gd-1972-09-27 setlist.
release-dicks-picks-volume-11-1972-09-27,25,gd-1972-09-27-around-and-around-3-1,Around and Around,319,,disc 3 track 7; MusicBrainz recording b032fbda-c925-4290-b7ba-b57c4228b653; title aligned uniquely and monotonically with the gd-1972-09-27 setlist.
release-dicks-picks-volume-12-providence-civic-boston-garden-1998,1,gd-1974-06-26-jam-2-4,Jam >,149,,disc 1 track 1; MusicBrainz recording 9d619317-e911-4148-8b39-3b177b985895; title aligned uniquely and monotonically with the gd-1974-06-26 setlist.
release-dicks-picks-volume-12-providence-civic-boston-garden-1998,2,gd-1974-06-26-china-cat-sunflower-2-5,China Cat Sunflower >,684,,disc 1 track 2; MusicBrainz recording e532875f-2d0c-4302-b9f1-bfaca1d21066; title aligned uniquely and monotonically with the gd-1974-06-26 setlist.
release-dicks-picks-volume-12-providence-civic-boston-garden-1998,3,,Mud Love Buddy Jam >,99,,"disc 1 track 3; MusicBrainz recording 7f061228-2aac-45e7-8b30-d9269bac1982; no canonical performance mapped: title is not in the show's canonical setlist (intro, tuning, banter, or source-only segment)."
release-dicks-picks-volume-12-providence-civic-boston-garden-1998,4,gd-1974-06-26-i-know-you-rider-2-6,I Know You Rider,372,,disc 1 track 4; MusicBrainz recording be7a27d5-699c-4a7f-a6a6-ea4351f6454a; title aligned uniquely and monotonically with the gd-1974-06-26 setlist.
release-dicks-picks-volume-12-providence-civic-boston-garden-1998,5,,Beer Barrel Polka,68,,"disc 1 track 5; MusicBrainz recording bbc912ec-bab8-4234-9bc8-649bc99e0e3b; no canonical performance mapped: title is not in the show's canonical setlist (intro, tuning, banter, or source-only segment)."
release-dicks-picks-volume-12-providence-civic-boston-garden-1998,6,gd-1974-06-26-truckin-2-7,Truckin’ >,666,,disc 1 track 6; MusicBrainz recording d593b1a3-b79d-47a1-9f20-adcbdac90d7a; title aligned uniquely and monotonically with the gd-1974-06-26 setlist.
release-dicks-picks-volume-12-providence-civic-boston-garden-1998,7,,Other One Jam >,186,,"disc 1 track 7; MusicBrainz recording d92cfe08-08fb-44b1-a64b-f961cd079460; no canonical performance mapped: title is not in the show's canonical setlist (intro, tuning, banter, or source-only segment)."
release-dicks-picks-volume-12-providence-civic-boston-garden-1998,8,gd-1974-06-26-spanish-jam-2-9,Spanish Jam >,913,,disc 1 track 8; MusicBrainz recording ad9f32bf-a0d5-4fa3-ae4d-4f190ce80006; title aligned uniquely and monotonically with the gd-1974-06-26 setlist.
release-dicks-picks-volume-12-providence-civic-boston-garden-1998,9,gd-1974-06-26-wharf-rat-2-10,Wharf Rat >,590,,disc 1 track 9; MusicBrainz recording c5885da7-b83b-4435-b665-059c80a6d40d; title aligned uniquely and monotonically with the gd-1974-06-26 setlist.
release-dicks-picks-volume-12-providence-civic-boston-garden-1998,10,gd-1974-06-26-sugar-magnolia-2-11,Sugar Magnolia,593,,disc 1 track 10; MusicBrainz recording 0f0a76da-3d7d-43fd-9945-5523197b108c; title aligned uniquely and monotonically with the gd-1974-06-26 setlist.
release-dicks-picks-volume-12-providence-civic-boston-garden-1998,11,gd-1974-06-26-eyes-of-the-world-3-1,Eyes of the World,706,,disc 2 track 1; MusicBrainz recording 78969aab-a592-41b0-8636-836cfab5b330; title aligned uniquely and monotonically with the gd-1974-06-26 setlist.
release-dicks-picks-volume-12-providence-civic-boston-garden-1998,12,gd-1974-06-28-seastones-2-1,Seastones,292,,disc 2 track 2; MusicBrainz recording 2c0efa6e-11da-4b93-83dd-cc2b4a24d3cd; title aligned uniquely and monotonically with the gd-1974-06-28 setlist.
release-dicks-picks-volume-12-providence-civic-boston-garden-1998,13,gd-1974-06-28-sugar-magnolia-2-2,Sugar Magnolia >,372,,disc 2 track 3; MusicBrainz recording 001d6fc7-9987-4b2e-a793-9666dbaf6358; title aligned uniquely and monotonically with the gd-1974-06-28 setlist.
release-dicks-picks-volume-12-providence-civic-boston-garden-1998,14,gd-1974-06-28-scarlet-begonias-2-3,Scarlet Begonias,571,,disc 2 track 4; MusicBrainz recording 91702fc5-7bdf-414b-b2c7-add3f66ff8e6; title aligned uniquely and monotonically with the gd-1974-06-28 setlist.
release-dicks-picks-volume-12-providence-civic-boston-garden-1998,15,gd-1974-06-28-big-river-2-4,Big River,343,,disc 2 track 5; MusicBrainz recording 9fe9baa1-2c3a-403f-bc5a-cd3b7e0e2cb2; title aligned uniquely and monotonically with the gd-1974-06-28 setlist.
release-dicks-picks-volume-12-providence-civic-boston-garden-1998,16,gd-1974-06-28-to-lay-me-down-2-5,To Lay Me Down,504,,disc 2 track 6; MusicBrainz recording 0e0655bf-f15f-4f77-b9c1-f3dc005ea8ec; title aligned uniquely and monotonically with the gd-1974-06-28 setlist.
release-dicks-picks-volume-12-providence-civic-boston-garden-1998,17,gd-1974-06-28-me-and-my-uncle-2-6,Me & My Uncle,197,,disc 2 track 7; MusicBrainz recording bc63769a-f2eb-4293-a35b-d148ca87f632; title aligned uniquely and monotonically with the gd-1974-06-28 setlist.
release-dicks-picks-volume-12-providence-civic-boston-garden-1998,18,gd-1974-06-28-row-jimmy-2-7,Row Jimmy,497,,disc 2 track 8; MusicBrainz recording d1c9134d-85a0-4bf1-aa50-af86d72bd559; title aligned uniquely and monotonically with the gd-1974-06-28 setlist.
release-dicks-picks-volume-12-providence-civic-boston-garden-1998,19,,Weather Report Suite >,875,,"disc 3 track 1; MusicBrainz recording 16d74a50-2aaf-4d6f-a4ee-1b67f43585ed; no canonical performance mapped: title is not in the show's canonical setlist (intro, tuning, banter, or source-only segment)."
release-dicks-picks-volume-12-providence-civic-boston-garden-1998,20,,Jam,1674,,"disc 3 track 2; MusicBrainz recording a6931ce0-2a0f-45d9-9f21-0bb4cac078ae; no canonical performance mapped: title is not in the show's canonical setlist (intro, tuning, banter, or source-only segment)."
release-dicks-picks-volume-12-providence-civic-boston-garden-1998,21,gd-1974-06-28-u-s-blues-2-12,U.S. Blues,580,,disc 3 track 3; MusicBrainz recording 04c3d100-a908-4ae5-8e6e-ec66d4ce9c90; title aligned uniquely and monotonically with the gd-1974-06-28 setlist.
release-dicks-picks-volume-12-providence-civic-boston-garden-1998,22,gd-1974-06-28-promised-land-2-13,Promised Land >,181,,disc 3 track 4; MusicBrainz recording 910952f4-1bb0-4381-9b39-f37e78a5e777; title aligned uniquely and monotonically with the gd-1974-06-28 setlist.
release-dicks-picks-volume-12-providence-civic-boston-garden-1998,23,gd-1974-06-28-goin-down-the-road-feelin-bad-2-14,Goin’ Down the Road Feeling Bad >,503,,disc 3 track 5; MusicBrainz recording 6a58f44a-0558-49e9-ae8a-c16a2e243db3; title aligned uniquely and monotonically with the gd-1974-06-28 setlist.
release-dicks-picks-volume-12-providence-civic-boston-garden-1998,24,gd-1974-06-28-sunshine-daydream-2-15,Sunshine Daydream,285,,disc 3 track 6; MusicBrainz recording 0feb3ebc-39ca-42a4-a442-ad4ad707f63e; title aligned uniquely and monotonically with the gd-1974-06-28 setlist.
release-dicks-picks-volume-12-providence-civic-boston-garden-1998,25,gd-1974-06-28-ship-of-fools-3-1,Ship of Fools,399,,disc 3 track 7; MusicBrainz recording 856348fe-14f8-4596-b264-98ce0659837c; title aligned uniquely and monotonically with the gd-1974-06-28 setlist.
release-dicks-picks-volume-13-1981-05-06,1,gd-1981-05-06-alabama-getaway-1-1,Alabama Getaway >,301,,disc 1 track 1; MusicBrainz recording 2304b2a1-5cb0-4bc9-a9fa-6b577147cac6; title aligned uniquely and monotonically with the gd-1981-05-06 setlist.
release-dicks-picks-volume-13-1981-05-06,2,gd-1981-05-06-greatest-story-ever-told-1-2,Greatest Story Ever Told,265,,disc 1 track 2; MusicBrainz recording 64475b3f-aa40-480d-9eb5-a4a2218649bd; title aligned uniquely and monotonically with the gd-1981-05-06 setlist.
release-dicks-picks-volume-13-1981-05-06,3,gd-1981-05-06-they-love-each-other-1-3,They Love Each Other,428,,disc 1 track 3; MusicBrainz recording 92b71109-c721-4e9a-8cc7-0e78864bdb35; title aligned uniquely and monotonically with the gd-1981-05-06 setlist.
release-dicks-picks-volume-13-1981-05-06,4,gd-1981-05-06-cassidy-1-4,Cassidy,317,,disc 1 track 4; MusicBrainz recording 385c0960-4ece-4098-bcff-d9323978f124; title aligned uniquely and monotonically with the gd-1981-05-06 setlist.
release-dicks-picks-volume-13-1981-05-06,5,gd-1981-05-06-jack-a-roe-1-5,Jack‐A‐Roe,296,,disc 1 track 5; MusicBrainz recording 3aaf4788-4371-4f03-a7c5-a2a3d0b89603; title aligned uniquely and monotonically with the gd-1981-05-06 setlist.
release-dicks-picks-volume-13-1981-05-06,6,gd-1981-05-06-little-red-rooster-1-6,Little Red Rooster,572,,disc 1 track 6; MusicBrainz recording c1033bfa-8c93-41fc-8a84-5b49d9566761; title aligned uniquely and monotonically with the gd-1981-05-06 setlist.
release-dicks-picks-volume-13-1981-05-06,7,gd-1981-05-06-dire-wolf-1-7,Dire Wolf,206,,disc 1 track 7; MusicBrainz recording 13d57412-0470-4a3e-aedd-febb36dc50ae; title aligned uniquely and monotonically with the gd-1981-05-06 setlist.
release-dicks-picks-volume-13-1981-05-06,8,gd-1981-05-06-looks-like-rain-1-8,Looks Like Rain,545,,disc 1 track 8; MusicBrainz recording 1c2785b9-dbb9-4880-992e-76a6dc863bc1; title aligned uniquely and monotonically with the gd-1981-05-06 setlist.
release-dicks-picks-volume-13-1981-05-06,9,gd-1981-05-06-big-railroad-blues-1-9,Big Railroad Blues,235,,disc 1 track 9; MusicBrainz recording dce9c4b4-2a7d-43a1-a013-432d24e0b736; title aligned uniquely and monotonically with the gd-1981-05-06 setlist.
release-dicks-picks-volume-13-1981-05-06,10,gd-1981-05-06-let-it-grow-1-10,Let It Grow >,607,,disc 1 track 10; MusicBrainz recording 98d7d50d-2d04-4ba2-b924-ca5b8ee2373f; title aligned uniquely and monotonically with the gd-1981-05-06 setlist.
release-dicks-picks-volume-13-1981-05-06,11,gd-1981-05-06-deal-1-11,Deal,453,,disc 1 track 11; MusicBrainz recording edfce15c-a195-4b25-9ef3-ce57064991db; title aligned uniquely and monotonically with the gd-1981-05-06 setlist.
release-dicks-picks-volume-13-1981-05-06,12,gd-1981-05-06-minglewood-blues-2-1,New Minglewood Blues >,435,,disc 2 track 1; MusicBrainz recording 174d5e75-4226-4623-9855-9d18cd914341; title aligned uniquely and monotonically with the gd-1981-05-06 setlist.
release-dicks-picks-volume-13-1981-05-06,13,gd-1981-05-06-high-time-2-2,High Time >,588,,disc 2 track 2; MusicBrainz recording d0bd6523-158e-4648-98f7-36bca7f3060a; title aligned uniquely and monotonically with the gd-1981-05-06 setlist.
release-dicks-picks-volume-13-1981-05-06,14,gd-1981-05-06-lost-sailor-2-3,Lost Sailor >,374,,disc 2 track 3; MusicBrainz recording dcb41e5c-a3b0-45cd-a917-b50cd7403e3b; title aligned uniquely and monotonically with the gd-1981-05-06 setlist.
release-dicks-picks-volume-13-1981-05-06,15,,Saint of Circumstance / Scarlet Begonias > Fire on the Mountain,2567,,"disc 2 track 4; MusicBrainz recording 75390394-8993-43a4-a37b-b56e2b4280a1; no canonical performance mapped: title is not in the show's canonical setlist (intro, tuning, banter, or source-only segment)."
release-dicks-picks-volume-13-1981-05-06,16,gd-1981-05-06-hes-gone-2-5,He’s Gone >,713,,disc 3 track 1; MusicBrainz recording 92db507e-8e9d-419b-a7b5-3574d50ac3a2; title aligned uniquely and monotonically with the gd-1981-05-06 setlist.
release-dicks-picks-volume-13-1981-05-06,17,,Caution / Spanish Jam >,924,,disc 3 track 2; MusicBrainz recording 4e0f3638-1709-49d8-b637-086e1f265665; no canonical performance mapped: track combines more than one canonical performance (medley); needs the segment bridge table.
release-dicks-picks-volume-13-1981-05-06,18,gd-1981-05-06-drums-2-8,Drums >,443,,disc 3 track 3; MusicBrainz recording e9dddbd6-2c32-445e-8c30-914d755221f3; title aligned uniquely and monotonically with the gd-1981-05-06 setlist.
